Serial,Collection Day,Location,Collection Number,Lat,Lng,Color
1518278,11,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[128, 128, 128]"
1518278,12,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[128, 128, 128]"
1518278,13,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[128, 128, 128]"
1518278,14,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[128, 128, 128]"
1518278,15,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[255, 0, 0]"
1518278,16,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[255, 0, 0]"
1518278,17,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[128, 128, 128]"
1518278,18,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[255, 0, 0]"
1518278,19,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[255, 0, 0]"
1518278,20,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[255, 0, 0]"
1518278,21,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[255, 0, 0]"
1518278,22,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[255, 0, 0]"
1518278,23,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[255, 0, 0]"
1518278,24,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[255, 0, 0]"
1518278,25,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,1,53.34614172,-6.239424755,"[255, 0, 0]"
1518278,27,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,2,53.34614172,-6.239424755,"[255, 0, 0]"
1518278,28,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,2,53.34614172,-6.239424755,"[128, 128, 128]"
1518278,29,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,2,53.34614172,-6.239424755,"[128, 128, 128]"
1518278,30,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,2,53.34614172,-6.239424755,"[128, 128, 128]"
1518278,31,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,2,53.34614172,-6.239424755,"[128, 128, 128]"
1518279,1,Junction Asgard Road Outside Savvi,0,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,3,Junction Asgard Road Outside Savvi,1,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,4,Junction Asgard Road Outside Savvi,1,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,5,Junction Asgard Road Outside Savvi,1,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,6,Junction Asgard Road Outside Savvi,1,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,7,Junction Asgard Road Outside Savvi,1,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,9,Junction Asgard Road Outside Savvi,2,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,10,Junction Asgard Road Outside Savvi,2,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,11,Junction Asgard Road Outside Savvi,2,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,12,Junction Asgard Road Outside Savvi,2,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,13,Junction Asgard Road Outside Savvi,2,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,14,Junction Asgard Road Outside Savvi,2,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,16,Junction Asgard Road Outside Savvi,3,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,17,Junction Asgard Road Outside Savvi,3,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,18,Junction Asgard Road Outside Savvi,3,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,19,Junction Asgard Road Outside Savvi,3,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,20,Junction Asgard Road Outside Savvi,3,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,21,Junction Asgard Road Outside Savvi,3,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,22,Junction Asgard Road Outside Savvi,3,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,23,Junction Asgard Road Outside Savvi,3,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,24,Junction Asgard Road Outside Savvi,3,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,25,Junction Asgard Road Outside Savvi,3,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,26,Junction Asgard Road Outside Savvi,3,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,28,Junction Asgard Road Outside Savvi,4,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,29,Junction Asgard Road Outside Savvi,4,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,30,Junction Asgard Road Outside Savvi,4,53.34595625,-6.236867252,"[128, 128, 128]"
1518279,31,Junction Asgard Road Outside Savvi,4,53.34595625,-6.236867252,"[128, 128, 128]"
1518280,2,Opposite Convention Centre Outside Mc Cann Fitzgerald,1,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,3,Opposite Convention Centre Outside Mc Cann Fitzgerald,1,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,4,Opposite Convention Centre Outside Mc Cann Fitzgerald,1,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,5,Opposite Convention Centre Outside Mc Cann Fitzgerald,1,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,6,Opposite Convention Centre Outside Mc Cann Fitzgerald,1,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,7,Opposite Convention Centre Outside Mc Cann Fitzgerald,1,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,8,Opposite Convention Centre Outside Mc Cann Fitzgerald,1,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,9,Opposite Convention Centre Outside Mc Cann Fitzgerald,1,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,10,Opposite Convention Centre Outside Mc Cann Fitzgerald,1,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,12,Opposite Convention Centre Outside Mc Cann Fitzgerald,2,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,13,Opposite Convention Centre Outside Mc Cann Fitzgerald,2,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,14,Opposite Convention Centre Outside Mc Cann Fitzgerald,2,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,15,Opposite Convention Centre Outside Mc Cann Fitzgerald,2,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,17,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,18,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,19,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,20,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,21,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,22,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,23,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,24,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,25,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,26,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,27,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,28,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,29,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,30,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518280,31,Opposite Convention Centre Outside Mc Cann Fitzgerald,3,53.34615105,-6.240156678,"[128, 128, 128]"
1518309,2,The Boat Bar Opp PWC,1,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,3,The Boat Bar Opp PWC,1,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,5,The Boat Bar Opp PWC,2,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,6,The Boat Bar Opp PWC,2,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,7,The Boat Bar Opp PWC,2,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,8,The Boat Bar Opp PWC,2,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,9,The Boat Bar Opp PWC,2,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,10,The Boat Bar Opp PWC,2,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,11,The Boat Bar Opp PWC,2,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,13,The Boat Bar Opp PWC,3,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,14,The Boat Bar Opp PWC,3,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,15,The Boat Bar Opp PWC,3,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,17,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,18,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,19,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,20,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,21,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,22,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,23,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,24,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,25,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,26,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,27,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,28,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,29,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,30,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518309,31,The Boat Bar Opp PWC,4,53.34740506,-6.238268961,"[128, 128, 128]"
1518310,1,Outside Convention Centre,0,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,2,Outside Convention Centre,0,53.34780983,-6.240247832,"[255, 0, 0]"
1518310,4,Outside Convention Centre,1,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,5,Outside Convention Centre,1,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,6,Outside Convention Centre,1,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,7,Outside Convention Centre,1,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,8,Outside Convention Centre,1,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,9,Outside Convention Centre,1,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,11,Outside Convention Centre,2,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,12,Outside Convention Centre,2,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,13,Outside Convention Centre,2,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,15,Outside Convention Centre,3,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,16,Outside Convention Centre,3,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,17,Outside Convention Centre,3,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,18,Outside Convention Centre,3,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,19,Outside Convention Centre,3,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,21,Outside Convention Centre,4,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,22,Outside Convention Centre,4,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,23,Outside Convention Centre,4,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,24,Outside Convention Centre,4,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,25,Outside Convention Centre,4,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,26,Outside Convention Centre,4,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,27,Outside Convention Centre,4,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,28,Outside Convention Centre,4,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,29,Outside Convention Centre,4,53.34780983,-6.240247832,"[128, 128, 128]"
1518310,31,Outside Convention Centre,5,53.34780983,-6.240247832,"[128, 128, 128]"
1518314,1,Opp Blood Stoney Rd,0,53.34585631,-6.235802588,"[128, 128, 128]"
1518314,2,Opp Blood Stoney Rd,0,53.34585631,-6.235802588,"[128, 128, 128]"
1518314,3,Opp Blood Stoney Rd,0,53.34585631,-6.235802588,"[128, 128, 128]"
1518314,4,Opp Blood Stoney Rd,0,53.34585631,-6.235802588,"[128, 128, 128]"
1518314,5,Opp Blood Stoney Rd,0,53.34585631,-6.235802588,"[128, 128, 128]"
1518314,6,Opp Blood Stoney Rd,0,53.34585631,-6.235802588,"[128, 128, 128]"
1518314,7,Opp Blood Stoney Rd,0,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,8,Opp Blood Stoney Rd,0,53.34585631,-6.235802588,"[128, 128, 128]"
1518314,9,Opp Blood Stoney Rd,0,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,10,Opp Blood Stoney Rd,0,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,11,Opp Blood Stoney Rd,0,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,12,Opp Blood Stoney Rd,0,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,14,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[128, 128, 128]"
1518314,15,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[128, 128, 128]"
1518314,16,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,17,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[128, 128, 128]"
1518314,18,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[128, 128, 128]"
1518314,19,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,20,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,21,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,22,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,23,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,24,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,25,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,26,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,27,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,28,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,29,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,30,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518314,31,Opp Blood Stoney Rd,1,53.34585631,-6.235802588,"[255, 0, 0]"
1518315,1,Opposite Ferryman Pub,0,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,2,Opposite Ferryman Pub,0,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,3,Opposite Ferryman Pub,0,53.34624711,-6.240723795,"[255, 0, 0]"
1518315,4,Opposite Ferryman Pub,0,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,5,Opposite Ferryman Pub,0,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,6,Opposite Ferryman Pub,0,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,8,Opposite Ferryman Pub,1,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,9,Opposite Ferryman Pub,1,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,10,Opposite Ferryman Pub,1,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,11,Opposite Ferryman Pub,1,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,12,Opposite Ferryman Pub,1,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,13,Opposite Ferryman Pub,1,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,15,Opposite Ferryman Pub,2,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,16,Opposite Ferryman Pub,2,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,17,Opposite Ferryman Pub,2,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,18,Opposite Ferryman Pub,2,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,19,Opposite Ferryman Pub,2,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,21,Opposite Ferryman Pub,3,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,22,Opposite Ferryman Pub,3,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,23,Opposite Ferryman Pub,3,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,24,Opposite Ferryman Pub,3,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,25,Opposite Ferryman Pub,3,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,26,Opposite Ferryman Pub,3,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,27,Opposite Ferryman Pub,3,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,28,Opposite Ferryman Pub,3,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,29,Opposite Ferryman Pub,3,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,30,Opposite Ferryman Pub,3,53.34624711,-6.240723795,"[128, 128, 128]"
1518315,31,Opposite Ferryman Pub,3,53.34624711,-6.240723795,"[128, 128, 128]"
1518317,1,Forbes St Outside Docklands Dental,0,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,3,Forbes St Outside Docklands Dental,1,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,4,Forbes St Outside Docklands Dental,1,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,5,Forbes St Outside Docklands Dental,1,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,7,Forbes St Outside Docklands Dental,2,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,8,Forbes St Outside Docklands Dental,2,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,9,Forbes St Outside Docklands Dental,2,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,10,Forbes St Outside Docklands Dental,2,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,11,Forbes St Outside Docklands Dental,2,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,13,Forbes St Outside Docklands Dental,3,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,14,Forbes St Outside Docklands Dental,3,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,16,Forbes St Outside Docklands Dental,4,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,17,Forbes St Outside Docklands Dental,4,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,18,Forbes St Outside Docklands Dental,4,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,20,Forbes St Outside Docklands Dental,5,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,21,Forbes St Outside Docklands Dental,5,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,22,Forbes St Outside Docklands Dental,5,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,23,Forbes St Outside Docklands Dental,5,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,24,Forbes St Outside Docklands Dental,5,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,25,Forbes St Outside Docklands Dental,5,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,26,Forbes St Outside Docklands Dental,5,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,27,Forbes St Outside Docklands Dental,5,53.34585332,-6.238063978,"[128, 128, 128]"
1518317,28,Forbes St Outside Docklands Dental,5,53.34585332,-6.238063978,"[128, 128, 128]"
